#VISAR 1
#Offset shift       : 0
#Sensitivity        : -12.732
#Slit               : 5
#Interfr. & angle   : 39.79 0
#Intensity params   : 0 0 1
#Reflectivity       : 0 1
#Sweep Time         : Hamamatsu 0.02045 2.826e-06 -1.173e-105
#Time zero & delay  : 15 0
#Center & magnif.   : 572 0.821
#Jumps              : 4.58 3 1.46; 7.74 0 1.33;9.84 0 1.46
#Region (px)        : 652.227 728.779 12.2484 985.995
# Time       Velocity    ErrVel      Reflect     ErrRefl     Quality     Pixel       Shift       ErrShift    RefInt      ShotInt     RefContr    ShotContr.
+1.2906E+01 +1.4940E+01 +9.0330E-01 +2.6208E-01 +5.7753E-02 +1.0564E-01 +1.0130E+03 +2.6016E+00 +2.6595E-01 +1.4607E+03 +3.8281E+02 +6.0443E+02 +6.3852E+01 
+1.2920E+01 +1.4951E+01 +9.0252E-01 +2.6435E-01 +6.0200E-02 +1.0642E-01 +1.0140E+03 +2.5981E+00 +2.6571E-01 +1.4595E+03 +3.8582E+02 +6.0044E+02 +6.3899E+01 
+1.2933E+01 +1.4960E+01 +9.0249E-01 +2.6574E-01 +6.1570E-02 +1.0751E-01 +1.0150E+03 +2.5955E+00 +2.6571E-01 +1.4592E+03 +3.8777E+02 +5.9626E+02 +6.4102E+01 
+1.2947E+01 +1.4965E+01 +9.0330E-01 +2.6529E-01 +6.1794E-02 +1.0880E-01 +1.0160E+03 +2.5940E+00 +2.6594E-01 +1.4594E+03 +3.8716E+02 +5.9232E+02 +6.4444E+01 
+1.2961E+01 +1.4965E+01 +9.0490E-01 +2.6326E-01 +6.1685E-02 +1.1016E-01 +1.0170E+03 +2.5940E+00 +2.6641E-01 +1.4590E+03 +3.8411E+02 +5.8890E+02 +6.4872E+01 
+1.2975E+01 +1.4961E+01 +9.0713E-01 +2.6092E-01 +6.1925E-02 +1.1142E-01 +1.0180E+03 +2.5953E+00 +2.6707E-01 +1.4574E+03 +3.8026E+02 +5.8612E+02 +6.5304E+01 
+1.2988E+01 +1.4952E+01 +9.0981E-01 +2.5960E-01 +6.2612E-02 +1.1241E-01 +1.0190E+03 +2.5980E+00 +2.6786E-01 +1.4546E+03 +3.7762E+02 +5.8401E+02 +6.5648E+01 
+1.3002E+01 +1.4938E+01 +9.1280E-01 +2.6002E-01 +6.3266E-02 +1.1300E-01 +1.0200E+03 +2.6020E+00 +2.6874E-01 +1.4511E+03 +3.7732E+02 +5.8258E+02 +6.5829E+01 
+1.3016E+01 +1.4920E+01 +9.1604E-01 +2.6193E-01 +6.3029E-02 +1.1313E-01 +1.0210E+03 +2.6072E+00 +2.6970E-01 +1.4467E+03 +3.7893E+02 +5.8189E+02 +6.5828E+01 
+1.3029E+01 +1.4898E+01 +9.1951E-01 +2.6432E-01 +6.1342E-02 +1.1290E-01 +1.0220E+03 +2.6138E+00 +2.7072E-01 +1.4415E+03 +3.8102E+02 +5.8209E+02 +6.5716E+01 
+1.3043E+01 +1.4871E+01 +9.2318E-01 +2.6617E-01 +5.8793E-02 +1.1258E-01 +1.0230E+03 +2.6218E+00 +2.7180E-01 +1.4372E+03 +3.8253E+02 +5.8331E+02 +6.5669E+01 
+1.3057E+01 +1.4840E+01 +9.2697E-01 +2.6712E-01 +5.6980E-02 +1.1260E-01 +1.0240E+03 +2.6310E+00 +2.7291E-01 +1.4354E+03 +3.8341E+02 +5.8562E+02 +6.5940E+01 
+1.3071E+01 +1.4805E+01 +9.3071E-01 +2.6739E-01 +5.7220E-02 +1.1342E-01 +1.0250E+03 +2.6411E+00 +2.7401E-01 +1.4366E+03 +3.8414E+02 +5.8895E+02 +6.6796E+01 
+1.3084E+01 +1.4771E+01 +9.3422E-01 +2.6742E-01 +5.9664E-02 +1.1539E-01 +1.0260E+03 +2.6513E+00 +2.7505E-01 +1.4406E+03 +3.8523E+02 +5.9302E+02 +6.8429E+01 
+1.3098E+01 +1.4738E+01 +9.3732E-01 +2.6773E-01 +6.3466E-02 +1.1866E-01 +1.0270E+03 +2.6610E+00 +2.7596E-01 +1.4460E+03 +3.8715E+02 +5.9742E+02 +7.0889E+01 
+1.3112E+01 +1.4709E+01 +9.3991E-01 +2.6868E-01 +6.7260E-02 +1.2308E-01 +1.0280E+03 +2.6693E+00 +2.7672E-01 +1.4516E+03 +3.9000E+02 +6.0167E+02 +7.4055E+01 
+1.3126E+01 +1.4687E+01 +9.4195E-01 +2.7015E-01 +6.9893E-02 +1.2830E-01 +1.0290E+03 +2.6760E+00 +2.7732E-01 +1.4556E+03 +3.9324E+02 +6.0538E+02 +7.7669E+01 
+1.3139E+01 +1.4671E+01 +9.4341E-01 +2.7155E-01 +7.1038E-02 +1.3384E-01 +1.0300E+03 +2.6808E+00 +2.7775E-01 +1.4579E+03 +3.9589E+02 +6.0831E+02 +8.1416E+01 
+1.3153E+01 +1.4661E+01 +9.4425E-01 +2.7209E-01 +7.0971E-02 +1.3926E-01 +1.0310E+03 +2.6837E+00 +2.7800E-01 +1.4596E+03 +3.9716E+02 +6.1039E+02 +8.5004E+01 
+1.3167E+01 +1.4657E+01 +9.4446E-01 +2.7137E-01 +7.0037E-02 +1.4423E-01 +1.0320E+03 +2.6849E+00 +2.7806E-01 +1.4632E+03 +3.9709E+02 +6.1172E+02 +8.8229E+01 
+1.3181E+01 +1.4657E+01 +9.4406E-01 +2.6977E-01 +6.8606E-02 +1.4858E-01 +1.0330E+03 +2.6847E+00 +2.7794E-01 +1.4702E+03 +3.9661E+02 +6.1251E+02 +9.1009E+01 
+1.3194E+01 +1.4661E+01 +9.4313E-01 +2.6814E-01 +6.7189E-02 +1.5234E-01 +1.0340E+03 +2.6835E+00 +2.7767E-01 +1.4796E+03 +3.9675E+02 +6.1292E+02 +9.3371E+01 
+1.3208E+01 +1.4667E+01 +9.4185E-01 +2.6720E-01 +6.6250E-02 +1.5563E-01 +1.0350E+03 +2.6817E+00 +2.7729E-01 +1.4889E+03 +3.9785E+02 +6.1308E+02 +9.5413E+01 
+1.3222E+01 +1.4674E+01 +9.4046E-01 +2.6716E-01 +6.5932E-02 +1.5864E-01 +1.0360E+03 +2.6797E+00 +2.7689E-01 +1.4958E+03 +3.9961E+02 +6.1300E+02 +9.7249E+01 
+1.3236E+01 +1.4680E+01 +9.3926E-01 +2.6778E-01 +6.6077E-02 +1.6154E-01 +1.0370E+03 +2.6781E+00 +2.7653E-01 +1.4995E+03 +4.0154E+02 +6.1261E+02 +9.8961E+01 
+1.3249E+01 +1.4684E+01 +9.3847E-01 +2.6856E-01 +6.6646E-02 +1.6441E-01 +1.0380E+03 +2.6769E+00 +2.7630E-01 +1.5010E+03 +4.0311E+02 +6.1175E+02 +1.0058E+02 
+1.3263E+01 +1.4685E+01 +9.3826E-01 +2.6892E-01 +6.7890E-02 +1.6723E-01 +1.0390E+03 +2.6765E+00 +2.7624E-01 +1.5012E+03 +4.0371E+02 +6.1031E+02 +1.0206E+02 
+1.3277E+01 +1.4684E+01 +9.3868E-01 +2.6851E-01 +6.9554E-02 +1.6990E-01 +1.0400E+03 +2.6769E+00 +2.7636E-01 +1.5006E+03 +4.0294E+02 +6.0820E+02 +1.0334E+02 
+1.3291E+01 +1.4680E+01 +9.3973E-01 +2.6748E-01 +7.0453E-02 +1.7229E-01 +1.0410E+03 +2.6779E+00 +2.7667E-01 +1.4989E+03 +4.0093E+02 +6.0551E+02 +1.0432E+02 
+1.3304E+01 +1.4675E+01 +9.4135E-01 +2.6618E-01 +6.9490E-02 +1.7420E-01 +1.0420E+03 +2.6795E+00 +2.7715E-01 +1.4962E+03 +3.9825E+02 +6.0248E+02 +1.0495E+02 
+1.3318E+01 +1.4668E+01 +9.4346E-01 +2.6478E-01 +6.6705E-02 +1.7549E-01 +1.0430E+03 +2.6816E+00 +2.7777E-01 +1.4936E+03 +3.9547E+02 +5.9949E+02 +1.0520E+02 
+1.3332E+01 +1.4660E+01 +9.4598E-01 +2.6325E-01 +6.3027E-02 +1.7603E-01 +1.0440E+03 +2.6839E+00 +2.7851E-01 +1.4930E+03 +3.9304E+02 +5.9697E+02 +1.0509E+02 
+1.3346E+01 +1.4651E+01 +9.4881E-01 +2.6178E-01 +5.9387E-02 +1.7579E-01 +1.0450E+03 +2.6864E+00 +2.7934E-01 +1.4952E+03 +3.9141E+02 +5.9531E+02 +1.0465E+02 
+1.3359E+01 +1.4643E+01 +9.5182E-01 +2.6085E-01 +5.6360E-02 +1.7479E-01 +1.0460E+03 +2.6890E+00 +2.8023E-01 +1.4991E+03 +3.9104E+02 +5.9474E+02 +1.0396E+02 
+1.3373E+01 +1.4634E+01 +9.5481E-01 +2.6096E-01 +5.4366E-02 +1.7311E-01 +1.0470E+03 +2.6917E+00 +2.8111E-01 +1.5028E+03 +3.9218E+02 +5.9534E+02 +1.0306E+02 
+1.3387E+01 +1.4625E+01 +9.5754E-01 +2.6223E-01 +5.3769E-02 +1.7078E-01 +1.0480E+03 +2.6943E+00 +2.8191E-01 +1.5053E+03 +3.9473E+02 +5.9704E+02 +1.0196E+02 
+1.3401E+01 +1.4615E+01 +9.5979E-01 +2.6428E-01 +5.4633E-02 +1.6779E-01 +1.0490E+03 +2.6970E+00 +2.8258E-01 +1.5059E+03 +3.9796E+02 +5.9972E+02 +1.0063E+02 
+1.3414E+01 +1.4607E+01 +9.6139E-01 +2.6620E-01 +5.6530E-02 +1.6404E-01 +1.0500E+03 +2.6996E+00 +2.8305E-01 +1.5045E+03 +4.0050E+02 +6.0326E+02 +9.8960E+01 
+1.3428E+01 +1.4598E+01 +9.6228E-01 +2.6697E-01 +5.8721E-02 +1.5940E-01 +1.0510E+03 +2.7022E+00 +2.8331E-01 +1.5014E+03 +4.0081E+02 +6.0761E+02 +9.6853E+01 
+1.3442E+01 +1.4590E+01 +9.6247E-01 +2.6593E-01 +6.0446E-02 +1.5377E-01 +1.0520E+03 +2.7045E+00 +2.8336E-01 +1.4975E+03 +3.9822E+02 +6.1273E+02 +9.4220E+01 
+1.3456E+01 +1.4583E+01 +9.6208E-01 +2.6312E-01 +6.1088E-02 +1.4719E-01 +1.0530E+03 +2.7065E+00 +2.8325E-01 +1.4948E+03 +3.9332E+02 +6.1844E+02 +9.1031E+01 
+1.3469E+01 +1.4578E+01 +9.6121E-01 +2.5894E-01 +6.0326E-02 +1.3988E-01 +1.0540E+03 +2.7079E+00 +2.8299E-01 +1.4955E+03 +3.8725E+02 +6.2443E+02 +8.7348E+01 
+1.3483E+01 +1.4577E+01 +9.5995E-01 +2.5379E-01 +5.8461E-02 +1.3224E-01 +1.0550E+03 +2.7085E+00 +2.8262E-01 +1.4997E+03 +3.8061E+02 +6.3016E+02 +8.3332E+01 
+1.3497E+01 +1.4579E+01 +9.5829E-01 +2.4829E-01 +5.6344E-02 +1.2479E-01 +1.0560E+03 +2.7077E+00 +2.8213E-01 +1.5044E+03 +3.7353E+02 +6.3495E+02 +7.9234E+01 
+1.3511E+01 +1.4588E+01 +9.5612E-01 +2.4373E-01 +5.4583E-02 +1.1810E-01 +1.0570E+03 +2.7051E+00 +2.8149E-01 +1.5053E+03 +3.6689E+02 +6.3816E+02 +7.5365E+01 
+1.3525E+01 +1.4603E+01 +9.5325E-01 +2.4175E-01 +5.3332E-02 +1.1272E-01 +1.0580E+03 +2.7005E+00 +2.8065E-01 +1.4993E+03 +3.6246E+02 +6.3932E+02 +7.2066E+01 
+1.3538E+01 +1.4626E+01 +9.4953E-01 +2.4328E-01 +5.3018E-02 +1.0912E-01 +1.0590E+03 +2.6940E+00 +2.7955E-01 +1.4871E+03 +3.6179E+02 +6.3831E+02 +6.9651E+01 
+1.3552E+01 +1.4653E+01 +9.4487E-01 +2.4789E-01 +5.4380E-02 +1.0759E-01 +1.0600E+03 +2.6861E+00 +2.7818E-01 +1.4726E+03 +3.6505E+02 +6.3536E+02 +6.8357E+01 
+1.3566E+01 +1.4681E+01 +9.3950E-01 +2.5384E-01 +5.7314E-02 +1.0823E-01 +1.0610E+03 +2.6778E+00 +2.7660E-01 +1.4608E+03 +3.7082E+02 +6.3094E+02 +6.8288E+01 
+1.3580E+01 +1.4706E+01 +9.3391E-01 +2.5883E-01 +6.0335E-02 +1.1091E-01 +1.0620E+03 +2.6702E+00 +2.7496E-01 +1.4551E+03 +3.7663E+02 +6.2561E+02 +6.9386E+01 
+1.3593E+01 +1.4727E+01 +9.2880E-01 +2.6127E-01 +6.1614E-02 +1.1525E-01 +1.0630E+03 +2.6643E+00 +2.7345E-01 +1.4553E+03 +3.8023E+02 +6.1989E+02 +7.1443E+01 
+1.3607E+01 +1.4740E+01 +9.2480E-01 +2.6095E-01 +6.0395E-02 +1.2075E-01 +1.0640E+03 +2.6603E+00 +2.7227E-01 +1.4590E+03 +3.8073E+02 +6.1412E+02 +7.4157E+01 
+1.3621E+01 +1.4746E+01 +9.2226E-01 +2.5883E-01 +5.7458E-02 +1.2688E-01 +1.0650E+03 +2.6585E+00 +2.7153E-01 +1.4635E+03 +3.7881E+02 +6.0851E+02 +7.7208E+01 
+1.3635E+01 +1.4747E+01 +9.2120E-01 +2.5617E-01 +5.4207E-02 +1.3317E-01 +1.0660E+03 +2.6584E+00 +2.7121E-01 +1.4677E+03 +3.7597E+02 +6.0321E+02 +8.0330E+01 
+1.3648E+01 +1.4742E+01 +9.2146E-01 +2.5381E-01 +5.1513E-02 +1.3929E-01 +1.0670E+03 +2.6597E+00 +2.7129E-01 +1.4712E+03 +3.7340E+02 +5.9834E+02 +8.3342E+01 
+1.3662E+01 +1.4735E+01 +9.2277E-01 +2.5194E-01 +4.9509E-02 +1.4501E-01 +1.0680E+03 +2.6619E+00 +2.7168E-01 +1.4735E+03 +3.7123E+02 +5.9408E+02 +8.6150E+01 
+1.3676E+01 +1.4725E+01 +9.2478E-01 +2.5023E-01 +4.7990E-02 +1.5023E-01 +1.0690E+03 +2.6646E+00 +2.7227E-01 +1.4740E+03 +3.6884E+02 +5.9064E+02 +8.8730E+01 
+1.3690E+01 +1.4716E+01 +9.2716E-01 +2.4835E-01 +4.6786E-02 +1.5488E-01 +1.0700E+03 +2.6674E+00 +2.7297E-01 +1.4731E+03 +3.6584E+02 +5.8817E+02 +9.1095E+01 
+1.3704E+01 +1.4708E+01 +9.2958E-01 +2.4651E-01 +4.5826E-02 +1.5897E-01 +1.0710E+03 +2.6699E+00 +2.7368E-01 +1.4715E+03 +3.6274E+02 +5.8669E+02 +9.3264E+01 
+1.3717E+01 +1.4700E+01 +9.3177E-01 +2.4535E-01 +4.5112E-02 +1.6251E-01 +1.0720E+03 +2.6721E+00 +2.7433E-01 +1.4700E+03 +3.6068E+02 +5.8610E+02 +9.5246E+01 
+1.3731E+01 +1.4694E+01 +9.3361E-01 +2.4526E-01 +4.4787E-02 +1.6553E-01 +1.0730E+03 +2.6739E+00 +2.7487E-01 +1.4691E+03 +3.6031E+02 +5.8619E+02 +9.7031E+01 
+1.3745E+01 +1.4689E+01 +9.3505E-01 +2.4575E-01 +4.5003E-02 +1.6807E-01 +1.0740E+03 +2.6755E+00 +2.7529E-01 +1.4689E+03 +3.6097E+02 +5.8669E+02 +9.8604E+01 
+1.3759E+01 +1.4683E+01 +9.3614E-01 +2.4572E-01 +4.5754E-02 +1.7017E-01 +1.0750E+03 +2.6770E+00 +2.7561E-01 +1.4697E+03 +3.6113E+02 +5.8740E+02 +9.9956E+01 
+1.3773E+01 +1.4678E+01 +9.3695E-01 +2.4458E-01 +4.6833E-02 +1.7187E-01 +1.0760E+03 +2.6785E+00 +2.7585E-01 +1.4711E+03 +3.5980E+02 +5.8823E+02 +1.0110E+02 
+1.3786E+01 +1.4673E+01 +9.3754E-01 +2.4280E-01 +4.7905E-02 +1.7322E-01 +1.0770E+03 +2.6801E+00 +2.7603E-01 +1.4719E+03 +3.5738E+02 +5.8926E+02 +1.0207E+02 
+1.3800E+01 +1.4667E+01 +9.3796E-01 +2.4134E-01 +4.8901E-02 +1.7423E-01 +1.0780E+03 +2.6817E+00 +2.7615E-01 +1.4710E+03 +3.5499E+02 +5.9067E+02 +1.0291E+02 
+1.3814E+01 +1.4662E+01 +9.3820E-01 +2.4074E-01 +5.0217E-02 +1.7491E-01 +1.0790E+03 +2.6832E+00 +2.7622E-01 +1.4674E+03 +3.5326E+02 +5.9269E+02 +1.0367E+02 
+1.3828E+01 +1.4658E+01 +9.3830E-01 +2.4098E-01 +5.2399E-02 +1.7523E-01 +1.0800E+03 +2.6844E+00 +2.7625E-01 +1.4616E+03 +3.5222E+02 +5.9548E+02 +1.0434E+02 
+1.3841E+01 +1.4655E+01 +9.3828E-01 +2.4186E-01 +5.5441E-02 +1.7520E-01 +1.0810E+03 +2.6854E+00 +2.7624E-01 +1.4556E+03 +3.5205E+02 +5.9905E+02 +1.0495E+02 
+1.3855E+01 +1.4652E+01 +9.3820E-01 +2.4322E-01 +5.8378E-02 +1.7490E-01 +1.0820E+03 +2.6862E+00 +2.7622E-01 +1.4527E+03 +3.5333E+02 +6.0323E+02 +1.0550E+02 
+1.3869E+01 +1.4649E+01 +9.3815E-01 +2.4479E-01 +6.0090E-02 +1.7445E-01 +1.0830E+03 +2.6870E+00 +2.7620E-01 +1.4555E+03 +3.5629E+02 +6.0767E+02 +1.0601E+02 
+1.3883E+01 +1.4646E+01 +9.3821E-01 +2.4625E-01 +6.0333E-02 +1.7405E-01 +1.0840E+03 +2.6879E+00 +2.7622E-01 +1.4635E+03 +3.6039E+02 +6.1195E+02 +1.0651E+02 
+1.3897E+01 +1.4642E+01 +9.3844E-01 +2.4744E-01 +5.9505E-02 +1.7387E-01 +1.0850E+03 +2.6891E+00 +2.7629E-01 +1.4738E+03 +3.6467E+02 +6.1564E+02 +1.0704E+02 
+1.3910E+01 +1.4637E+01 +9.3891E-01 +2.4839E-01 +5.7966E-02 +1.7398E-01 +1.0860E+03 +2.6906E+00 +2.7643E-01 +1.4827E+03 +3.6829E+02 +6.1845E+02 +1.0760E+02 
+1.3924E+01 +1.4631E+01 +9.3961E-01 +2.4909E-01 +5.6246E-02 +1.7436E-01 +1.0870E+03 +2.6925E+00 +2.7663E-01 +1.4887E+03 +3.7083E+02 +6.2020E+02 +1.0814E+02 
+1.3938E+01 +1.4624E+01 +9.4055E-01 +2.4955E-01 +5.5222E-02 +1.7481E-01 +1.0880E+03 +2.6945E+00 +2.7691E-01 +1.4915E+03 +3.7222E+02 +6.2090E+02 +1.0854E+02 
+1.3952E+01 +1.4616E+01 +9.4171E-01 +2.4987E-01 +5.5470E-02 +1.7509E-01 +1.0890E+03 +2.6968E+00 +2.7725E-01 +1.4910E+03 +3.7255E+02 +6.2065E+02 +1.0867E+02 
+1.3966E+01 +1.4608E+01 +9.4306E-01 +2.5015E-01 +5.6811E-02 +1.7495E-01 +1.0900E+03 +2.6991E+00 +2.7765E-01 +1.4870E+03 +3.7197E+02 +6.1960E+02 +1.0840E+02 
+1.3979E+01 +1.4600E+01 +9.4461E-01 +2.5027E-01 +5.8471E-02 +1.7429E-01 +1.0910E+03 +2.7016E+00 +2.7811E-01 +1.4806E+03 +3.7056E+02 +6.1793E+02 +1.0770E+02 
+1.3993E+01 +1.4591E+01 +9.4632E-01 +2.4990E-01 +5.9423E-02 +1.7320E-01 +1.0920E+03 +2.7043E+00 +2.7861E-01 +1.4737E+03 +3.6827E+02 +6.1575E+02 +1.0665E+02 
+1.4007E+01 +1.4581E+01 +9.4819E-01 +2.4886E-01 +5.8935E-02 +1.7198E-01 +1.0930E+03 +2.7073E+00 +2.7916E-01 +1.4679E+03 +3.6530E+02 +6.1314E+02 +1.0545E+02 
+1.4021E+01 +1.4570E+01 +9.5016E-01 +2.4741E-01 +5.7151E-02 +1.7109E-01 +1.0940E+03 +2.7105E+00 +2.7974E-01 +1.4647E+03 +3.6237E+02 +6.1016E+02 +1.0440E+02 
+1.4035E+01 +1.4558E+01 +9.5217E-01 +2.4601E-01 +5.5015E-02 +1.7103E-01 +1.0950E+03 +2.7140E+00 +2.8033E-01 +1.4649E+03 +3.6037E+02 +6.0685E+02 +1.0379E+02 
+1.4048E+01 +1.4545E+01 +9.5417E-01 +2.4489E-01 +5.3527E-02 +1.7217E-01 +1.0960E+03 +2.7178E+00 +2.8092E-01 +1.4683E+03 +3.5958E+02 +6.0321E+02 +1.0386E+02 
+1.4062E+01 +1.4532E+01 +9.5611E-01 +2.4398E-01 +5.3219E-02 +1.7466E-01 +1.0970E+03 +2.7216E+00 +2.8149E-01 +1.4732E+03 +3.5943E+02 +5.9925E+02 +1.0466E+02 
+1.4076E+01 +1.4519E+01 +9.5798E-01 +2.4311E-01 +5.4064E-02 +1.7834E-01 +1.0980E+03 +2.7255E+00 +2.8204E-01 +1.4769E+03 +3.5904E+02 +5.9495E+02 +1.0610E+02 
+1.4090E+01 +1.4506E+01 +9.5982E-01 +2.4230E-01 +5.5323E-02 +1.8280E-01 +1.0990E+03 +2.7292E+00 +2.8258E-01 +1.4774E+03 +3.5798E+02 +5.9033E+02 +1.0791E+02 
+1.4104E+01 +1.4494E+01 +9.6169E-01 +2.4177E-01 +5.5652E-02 +1.8749E-01 +1.1000E+03 +2.7329E+00 +2.8314E-01 +1.4742E+03 +3.5641E+02 +5.8543E+02 +1.0976E+02 
+1.4118E+01 +1.4482E+01 +9.6364E-01 +2.4167E-01 +5.4119E-02 +1.9186E-01 +1.1010E+03 +2.7364E+00 +2.8371E-01 +1.4676E+03 +3.5467E+02 +5.8039E+02 +1.1135E+02 
+1.4131E+01 +1.4470E+01 +9.6567E-01 +2.4204E-01 +5.1234E-02 +1.9545E-01 +1.1020E+03 +2.7397E+00 +2.8431E-01 +1.4585E+03 +3.5301E+02 +5.7542E+02 +1.1247E+02 
+1.4145E+01 +1.4461E+01 +9.6770E-01 +2.4283E-01 +4.8547E-02 +1.9796E-01 +1.1030E+03 +2.7426E+00 +2.8491E-01 +1.4483E+03 +3.5169E+02 +5.7083E+02 +1.1300E+02 
+1.4159E+01 +1.4453E+01 +9.6960E-01 +2.4389E-01 +4.7399E-02 +1.9924E-01 +1.1040E+03 +2.7448E+00 +2.8546E-01 +1.4394E+03 +3.5105E+02 +5.6697E+02 +1.1297E+02 
+1.4173E+01 +1.4448E+01 +9.7119E-01 +2.4487E-01 +4.8244E-02 +1.9928E-01 +1.1050E+03 +2.7463E+00 +2.8593E-01 +1.4335E+03 +3.5102E+02 +5.6422E+02 +1.1244E+02 
+1.4187E+01 +1.4446E+01 +9.7229E-01 +2.4522E-01 +5.0677E-02 +1.9815E-01 +1.1060E+03 +2.7468E+00 +2.8625E-01 +1.4312E+03 +3.5095E+02 +5.6286E+02 +1.1153E+02 
+1.4200E+01 +1.4448E+01 +9.7278E-01 +2.4454E-01 +5.3660E-02 +1.9604E-01 +1.1070E+03 +2.7463E+00 +2.8640E-01 +1.4315E+03 +3.5006E+02 +5.6308E+02 +1.1039E+02 
+1.4214E+01 +1.4453E+01 +9.7263E-01 +2.4292E-01 +5.6198E-02 +1.9321E-01 +1.1080E+03 +2.7449E+00 +2.8636E-01 +1.4332E+03 +3.4815E+02 +5.6494E+02 +1.0915E+02 
+1.4228E+01 +1.4459E+01 +9.7192E-01 +2.4082E-01 +5.7936E-02 +1.9000E-01 +1.1090E+03 +2.7430E+00 +2.8615E-01 +1.4353E+03 +3.4564E+02 +5.6835E+02 +1.0798E+02 
+1.4242E+01 +1.4466E+01 +9.7083E-01 +2.3861E-01 +5.8956E-02 +1.8673E-01 +1.1100E+03 +2.7410E+00 +2.8583E-01 +1.4380E+03 +3.4312E+02 +5.7314E+02 +1.0702E+02 
+1.4256E+01 +1.4472E+01 +9.6961E-01 +2.3639E-01 +5.9278E-02 +1.8372E-01 +1.1110E+03 +2.7392E+00 +2.8547E-01 +1.4423E+03 +3.4094E+02 +5.7903E+02 +1.0638E+02 
+1.4270E+01 +1.4476E+01 +9.6856E-01 +2.3437E-01 +5.8753E-02 +1.8116E-01 +1.1120E+03 +2.7381E+00 +2.8516E-01 +1.4483E+03 +3.3943E+02 +5.8567E+02 +1.0610E+02 
+1.4283E+01 +1.4476E+01 +9.6794E-01 +2.3302E-01 +5.7542E-02 +1.7912E-01 +1.1130E+03 +2.7380E+00 +2.8498E-01 +1.4549E+03 +3.3901E+02 +5.9262E+02 +1.0615E+02 
+1.4297E+01 +1.4472E+01 +9.6796E-01 +2.3279E-01 +5.6427E-02 +1.7760E-01 +1.1140E+03 +2.7393E+00 +2.8498E-01 +1.4593E+03 +3.3971E+02 +5.9944E+02 +1.0646E+02 
+1.4311E+01 +1.4464E+01 +9.6868E-01 +2.3355E-01 +5.6117E-02 +1.7652E-01 +1.1150E+03 +2.7417E+00 +2.8519E-01 +1.4591E+03 +3.4078E+02 +6.0567E+02 +1.0691E+02 
+1.4325E+01 +1.4452E+01 +9.7007E-01 +2.3474E-01 +5.6502E-02 +1.7580E-01 +1.1160E+03 +2.7451E+00 +2.8560E-01 +1.4538E+03 +3.4127E+02 +6.1093E+02 +1.0740E+02 
+1.4339E+01 +1.4438E+01 +9.7196E-01 +2.3581E-01 +5.6942E-02 +1.7536E-01 +1.1170E+03 +2.7492E+00 +2.8616E-01 +1.4453E+03 +3.4083E+02 +6.1497E+02 +1.0784E+02 
+1.4353E+01 +1.4424E+01 +9.7415E-01 +2.3656E-01 +5.7013E-02 +1.7515E-01 +1.1180E+03 +2.7535E+00 +2.8680E-01 +1.4372E+03 +3.3999E+02 +6.1773E+02 +1.0819E+02 
+1.4366E+01 +1.4410E+01 +9.7641E-01 +2.3707E-01 +5.6887E-02 +1.7509E-01 +1.1190E+03 +2.7576E+00 +2.8747E-01 +1.4325E+03 +3.3961E+02 +6.1934E+02 +1.0844E+02 
+1.4380E+01 +1.4397E+01 +9.7855E-01 +2.3746E-01 +5.7073E-02 +1.7511E-01 +1.1200E+03 +2.7613E+00 +2.8810E-01 +1.4316E+03 +3.3996E+02 +6.2011E+02 +1.0858E+02 
+1.4394E+01 +1.4386E+01 +9.8050E-01 +2.3768E-01 +5.7922E-02 +1.7513E-01 +1.1210E+03 +2.7645E+00 +2.8867E-01 +1.4325E+03 +3.4047E+02 +6.2043E+02 +1.0865E+02 
+1.4408E+01 +1.4376E+01 +9.8222E-01 +2.3763E-01 +5.9401E-02 +1.7508E-01 +1.1220E+03 +2.7674E+00 +2.8918E-01 +1.4327E+03 +3.4045E+02 +6.2072E+02 +1.0867E+02 
+1.4422E+01 +1.4367E+01 +9.8379E-01 +2.3730E-01 +6.1076E-02 +1.7492E-01 +1.1230E+03 +2.7701E+00 +2.8964E-01 +1.4321E+03 +3.3984E+02 +6.2131E+02 +1.0868E+02 
+1.4436E+01 +1.4357E+01 +9.8528E-01 +2.3663E-01 +6.2267E-02 +1.7467E-01 +1.1240E+03 +2.7731E+00 +2.9008E-01 +1.4322E+03 +3.3890E+02 +6.2234E+02 +1.0871E+02 
+1.4449E+01 +1.4346E+01 +9.8676E-01 +2.3539E-01 +6.2338E-02 +1.7443E-01 +1.1250E+03 +2.7764E+00 +2.9052E-01 +1.4347E+03 +3.3772E+02 +6.2381E+02 +1.0881E+02 
+1.4463E+01 +1.4333E+01 +9.8821E-01 +2.3347E-01 +6.0926E-02 +1.7436E-01 +1.1260E+03 +2.7802E+00 +2.9094E-01 +1.4400E+03 +3.3620E+02 +6.2549E+02 +1.0906E+02 
+1.4477E+01 +1.4319E+01 +9.8957E-01 +2.3121E-01 +5.8093E-02 +1.7469E-01 +1.1270E+03 +2.7844E+00 +2.9134E-01 +1.4471E+03 +3.3459E+02 +6.2705E+02 +1.0954E+02 
+1.4491E+01 +1.4304E+01 +9.9070E-01 +2.2920E-01 +5.4537E-02 +1.7561E-01 +1.1280E+03 +2.7887E+00 +2.9168E-01 +1.4546E+03 +3.3340E+02 +6.2814E+02 +1.1031E+02 
